dataset_version,file_name,source,manifest_row_index,audio_path_resolved,duration_sec,duration_bin,transcript_raw,transcript_len_chars,transcript_len_words,timestamp_ms,recording_device,audio_sha256,transcript_sha256,pair_sha256,split,duplicate_audio_flag
v1,euphonia_d53657ac560dd179553fde5083da0e26.wav,euphonia,1480.0,/Users/skinner/Downloads/takeout-E407/euphonia_d53657ac560dd179553fde5083da0e26.wav,1.3,"(1.0, 3]",time,4.0,1.0,1566772192182.0,macbook_pro,cf0042d02fbe433d5cad39a72adc877f5945116880eef71c46752c8d31685995,336074805fc853987abe6f7fe3ad97a6a6f3077a16391fec744f671a015fbd7e,b47b21fd6b2da6503301575e5fbd89242d7fe091ec108751f54dda76c120a4a9,train,False
v1,euphonia_d53a515f7cf5a56d60483c12ca8ef0b1.wav,euphonia,2496.0,/Users/skinner/Downloads/takeout-E407/euphonia_d53a515f7cf5a56d60483c12ca8ef0b1.wav,5.108,"(3.0, 10]",Like where the good stores are.,31.0,6.0,1572547813898.0,macbook_pro,66bb424fd957dfc3008d9a08349a3c9494d5e15571ff93a4ad37659a9d527169,099346e0d487ea62924dce05d492fd02226dabd35637597f285c732ebaa1f7b5,8bbf548aa8ff90bf62bf00c84b8a472a782ab24ae4eebceaed3fc002b92a2c12,train,False
v1,euphonia_d53d9609fd27d451d81394303b035dc1.wav,euphonia,1240.0,/Users/skinner/Downloads/takeout-E407/euphonia_d53d9609fd27d451d81394303b035dc1.wav,3.158,"(3.0, 10]",turn on bedroom light,21.0,4.0,1566608102815.0,macbook_pro,6fef051a8fb9536208fa0bab44d274dd49cabcd216b4648b3b722c556de56fc9,3056c58f93b03c16c63027162f1811151c0d5729a8212d9830c011efe2b2e89d,0ab108cf6dd301c2406bc7a0b96b265aa79264b68572e49d1d577d3228cbbf44,train,False
v1,euphonia_d5549701d836a94aab692328cbfaa7b0.wav,euphonia,2196.0,/Users/skinner/Downloads/takeout-E407/euphonia_d5549701d836a94aab692328cbfaa7b0.wav,1.95,"(1.0, 3]",80,2.0,1.0,1572377560647.0,macbook_pro,e2899c7b6ef6d1211f1db427f62e811cdaa9c3d27380a18d6e3e8b175bee9a41,48449a14a4ff7d79bb7a1b6f3d488eba397c36ef25634c111b49baf362511afc,56f4bec0496ed891c5a41e98f3b6ef1e3806f3926fcaeb6ed3d2c17e1afc147e,train,False
v1,euphonia_d55ae9663645141f123cb35c0b94d197.wav,euphonia,3397.0,/Users/skinner/Downloads/takeout-E407/euphonia_d55ae9663645141f123cb35c0b94d197.wav,5.573,"(3.0, 10]",You can tap on the time it starts.,34.0,8.0,1573762823763.0,macbook_pro,f15ec65aa2605edb43f3fd85f878052b41efb7c9473249caeb041d2eb73ac632,91b88f2be19876b18837c3286fb5afafd13cce9197550a92ea8ae4bfac5948c7,bcebe90d735f4869c6b11986a034f3496f70b602eee929e2c9967887e4003a7e,train,False
v1,euphonia_d5615af2b535a0215892bc7f5c00bacb.wav,euphonia,2669.0,/Users/skinner/Downloads/takeout-E407/euphonia_d5615af2b535a0215892bc7f5c00bacb.wav,3.901,"(3.0, 10]",Wanna let him play?,19.0,4.0,1572635339475.0,macbook_pro,8a28b500b591f45b60bf85fb79e571ded6d5e9039f4c22191c9caea5d9161eaa,967809af68ca981e7c3d14635a425a11562e50b13135e201c443a37c4f296f5c,a039bf066bbb6da801c29586ae00bd2bce413d8f8e8254cabd15ca8bdca3e542,train,False
v1,euphonia_d583b7b35c9e554e6dc7e982f7772313.wav,euphonia,42.0,/Users/skinner/Downloads/takeout-E407/euphonia_d583b7b35c9e554e6dc7e982f7772313.wav,2.601,"(1.0, 3]",Be careful.,11.0,2.0,1565563529761.0,macbook_pro,338dcca09c42cda99f9c2a3f58ae56124ee5ef9573343b421f6fea3fe5163a5a,489fb53a49997003c69fb9dce959bf0e843ba893a51a658e95ad4bb1fee0abbd,54b1f96e4090dcab53c8b04fd896d8426a1d331127eafc398d17310b8b6ec779,train,False
v1,euphonia_d5864ab256c7f3252006f0bb33899d73.wav,euphonia,3178.0,/Users/skinner/Downloads/takeout-E407/euphonia_d5864ab256c7f3252006f0bb33899d73.wav,6.316,"(3.0, 10]",The Warriors went their own ways.,33.0,6.0,1573500895838.0,macbook_pro,24710f8ec61bd889515c19de712f143ff949129d218d16545503f5a6f27f8c1f,a67c4aadbfc93be079952edc5dda4a84b231604acc7cc3a4d315324f79fa5675,54be3eacb8522e6a003a163e374b46ed88efddcc538c971a1eef3e520bff88f7,train,False
v1,euphonia_d58fdb5ccfbe82bea72d6949b18032f8.wav,euphonia,62.0,/Users/skinner/Downloads/takeout-E407/euphonia_d58fdb5ccfbe82bea72d6949b18032f8.wav,3.622,"(3.0, 10]",We ought to try that.,21.0,5.0,1565563741160.0,macbook_pro,6bee7f3235f72b42811bb2a593d5c5dfa1666311a76c9ef5e82ef25ce8ce6634,afeb5590ef5f0ada2bc999ec2b153fea4298e178b9d1e7379c52f78c046fbb4f,934c36881d2e0b9f2778a79e0e9bc8117d6d6186a49e930bb2ad8b1c19ee3d0e,train,False
v1,euphonia_d5b2c352b3c795558219213814a76b40.wav,euphonia,2686.0,/Users/skinner/Downloads/takeout-E407/euphonia_d5b2c352b3c795558219213814a76b40.wav,6.409,"(3.0, 10]",It is named for Stanford University.,36.0,6.0,1572635501469.0,macbook_pro,14b336e9f651c5faf00f5e523a1ccf6d8e40db15323a1f284427f41f5f8331a1,efee70f6613d527374ffc1019db0399ba7706531d843b3c3b7d4e13e0affa69d,68fe34294b0556a514f44f2d7260eb3d45d2ed0aa48faf98bc63bb5d45e81b44,train,False
v1,euphonia_d5ccf2f9ba3525807e258af32704b2fe.wav,euphonia,2085.0,/Users/skinner/Downloads/takeout-E407/euphonia_d5ccf2f9ba3525807e258af32704b2fe.wav,1.579,"(1.0, 3]",four,4.0,1.0,1572294080360.0,macbook_pro,5887fe50ca7a703b982c7f822d4e4a251663a1c7c26a73087925b21f0c0cd36c,04efaf080f5a3e74e1c29d1ca6a48569382cbbcd324e8d59d2b83ef21c039f00,a3361c8bc9d48cfd8ffa2b47eafc2e1d448356d74e801c0d902a848df6e7495c,train,False
v1,euphonia_d5f804e08303e72990384dfc22d96ce2.wav,euphonia,786.0,/Users/skinner/Downloads/takeout-E407/euphonia_d5f804e08303e72990384dfc22d96ce2.wav,4.644,"(3.0, 10]",send a text message to,22.0,5.0,1566274009046.0,macbook_pro,8d866d37bc71c11dadfe0310656357dc18f134a0d52baa7388c1a4ee2ba75a82,b8bcfe43ae6196dd968eddcab94d1e6fb5cb1186e802fbd9678b05b3ffd5c697,4c5961e4498711b662df86dfbf953ab587b50fd5107bec84fe79de80f511ca50,train,False
v1,euphonia_d5f961a33594490fc8f072597ff939ab.wav,euphonia,448.0,/Users/skinner/Downloads/takeout-E407/euphonia_d5f961a33594490fc8f072597ff939ab.wav,1.765,"(1.0, 3]",no alarm,8.0,2.0,1565898612372.0,macbook_pro,4b8f7c7d7ea90bc2bd805dbd90c3635dd014ad46c713cf05fc084a7c044288e2,02edceb0e2184d78db42b864fe695fd8469b09ff3adc891dab3d8aabfaec5f3f,65813124ec99be559a1e9591c665c866980355de0f385375be563e7451d41fbc,train,False
v1,euphonia_d61704e25cf72476a94aa154ed38c205.wav,euphonia,2401.0,/Users/skinner/Downloads/takeout-E407/euphonia_d61704e25cf72476a94aa154ed38c205.wav,6.13,"(3.0, 10]",It came in today at 2:15 p.m.,29.0,9.0,1572465078185.0,macbook_pro,325a5b0ee2941090e2d8b9feb0f9b4bb86f1dbcb9de9b1dfa48a7ee086eac58f,8539555753591a15cfed6eb72b5544385ba2ac79239b3a5e0a18e5ef187a7479,0dfc475df6b5cb6678f033c81853773bece683bfc1e1bb71e34c0d38b5179c07,train,False
v1,euphonia_d6247d0fe341be5b02f9e1db579bb044.wav,euphonia,1811.0,/Users/skinner/Downloads/takeout-E407/euphonia_d6247d0fe341be5b02f9e1db579bb044.wav,8.081,"(3.0, 10]",No I've had experience living alone also.,41.0,7.0,1575059874298.0,macbook_pro,01c83e55b1e24d8dfa919dd23a96ca73c6ab0c0b047f02c88153265252990707,edfc54e0c2f578eb88fecf5124d48d0a7ca3965693136bff1ee2c85843257fc6,35d1407e80e034b53f8e3203ea03a883a3bdfa55bf654687329ec954d5c272ef,train,False
v1,euphonia_d62931ceebc3cd27082f33115cceda21.wav,euphonia,3393.0,/Users/skinner/Downloads/takeout-E407/euphonia_d62931ceebc3cd27082f33115cceda21.wav,6.409,"(3.0, 10]",Turn right onto South Broom Street.,35.0,6.0,1573762773279.0,macbook_pro,79f63219d2470e0e2a2b5fc1042fc5afb9fa32349f98587fa1d0323ffef44660,138c55769426267f1ddf3a980a1a52d1fe7b69b76a00667f988e3a2eccffc56f,04c553bcc02c92d5ad8a9fbe5c2dff5ca8adedef995f42fb353c7d5d254d07af,train,False
v1,euphonia_d62e182e48ab6822d972a60a6719bff8.wav,euphonia,748.0,/Users/skinner/Downloads/takeout-E407/euphonia_d62e182e48ab6822d972a60a6719bff8.wav,2.786,"(1.0, 3]",Are you ready?,14.0,3.0,1566168354208.0,macbook_pro,93dc3d932e410d64404c3ac9f0d333e82479ea62de946950fa9fe734b225c133,ec5d2ded6e26b4183830878e32df209e0cb2e4b23073690eb2cb67988f3dd124,3ff805ed14c6f3cf4016e248d8d74c25d48be534cfe12504160f25f8bda047d7,train,False
v1,euphonia_d63e92bb94d9581c567acf80076d537d.wav,euphonia,3288.0,/Users/skinner/Downloads/takeout-E407/euphonia_d63e92bb94d9581c567acf80076d537d.wav,6.037,"(3.0, 10]",Sandisk is readily available.,29.0,4.0,1573679814424.0,macbook_pro,505e2bc1acbc2817fc19fd4fe78971f417746da2d82b17698129c79d9ce07512,d94f1f0b0174b97a62474666d77cd45f01b8b69c9e8cd6f114ff7f61a8ce9a15,4db8e871cd4237de0a26ed2f94699d39dcdeb825d4d54cf8fec4730fc0e620bc,train,False
v1,euphonia_d63f722cc9d83a141203c529208f75ce.wav,euphonia,1690.0,/Users/skinner/Downloads/takeout-E407/euphonia_d63f722cc9d83a141203c529208f75ce.wav,18.762,"(10.0, 30]",Well the big ones are passover and uh the high holy days of the fall Rosh Hashanah and Yom Kippur.,98.0,20.0,1575058274936.0,macbook_pro,59a627ff6e43227e3b91480ed57ff9dbe3504be70c220614f1ab6f114f413cf8,b4727ddbb3532576f79f4d19c889c2718c45391a569e1b404dd7936edad2ef69,c5f36e084650b766b4d97e21cfed4283f7f8d3c1eeefdd37d54dbd58861f3fba,train,False
v1,euphonia_d67e548c1ee298dba1fce07633470ed0.wav,euphonia,926.0,/Users/skinner/Downloads/takeout-E407/euphonia_d67e548c1ee298dba1fce07633470ed0.wav,2.879,"(1.0, 3]",How's that?,11.0,2.0,1566354029034.0,macbook_pro,eac50242b2788cb769046f77e8da69a4eb84bf8b0423084aebad60a6a7a683d7,0bcfe989762b7fe3416842f877d6b31a550ccdd2fb4ff41e4f5ae9bf73d676ce,45a0c71acbb5c45e5ddf33924356b20c745c5988d4919370b42cfb3b3b57e148,train,False
v1,euphonia_d6961306f0aa53fa59019fe7973f937d.wav,euphonia,1823.0,/Users/skinner/Downloads/takeout-E407/euphonia_d6961306f0aa53fa59019fe7973f937d.wav,7.523,"(3.0, 10]",It just seams everybody gets equal.,35.0,6.0,1575060026754.0,macbook_pro,190c75a625b5340a832c774dd794c7d8500a640b9fa18c4afd2a12659cc0f3e8,683e2c83a635459a4904c9af6c188e4e059109911235df20c5d8ac54c5d75b16,23e992e4ad34eaf6259e31a5496a25f1bf2473be0db7d6effb687befea4ece2c,train,False
v1,euphonia_d6be8156fc7ffef446af03282c2f7956.wav,euphonia,241.0,/Users/skinner/Downloads/takeout-E407/euphonia_d6be8156fc7ffef446af03282c2f7956.wav,3.437,"(3.0, 10]",What were they?,15.0,3.0,1565722319383.0,macbook_pro,0f2271905490516bbd5fa97a6c0dd1e5507cc0314c84bdc4caccd818c244643b,5ceaeba1d45d33a23347faf5843d2f8cc6bfa8b3317425c2fb14050d70c56ebd,b3dffd10634cde7bc709d0d00cae3e6e9cd1f58af56fea5ff1fb01f6a7b40933,train,False
v1,euphonia_d6ce4a507bc1261193a8c8e6d4b3dbc8.wav,euphonia,1069.0,/Users/skinner/Downloads/takeout-E407/euphonia_d6ce4a507bc1261193a8c8e6d4b3dbc8.wav,3.344,"(3.0, 10]",I'd like to eat lunch.,22.0,5.0,1566451736159.0,macbook_pro,638538e6ffb521a8ef87624dcbe059c137ec7b0836b8da1ffbe527c89d3ad238,06eb080e6c283d446112e3bd98c6b035fc5e5b8763d34acd1132a96295473663,24c6e97c8515ead036210b1ddb364ab97debf6b742ce8e10ce103ac1258365af,train,False
v1,euphonia_d72ea174d50db0cff0e5a197cc17eac7.wav,euphonia,1043.0,/Users/skinner/Downloads/takeout-E407/euphonia_d72ea174d50db0cff0e5a197cc17eac7.wav,1.579,"(1.0, 3]",By the way.,11.0,3.0,1566451571919.0,macbook_pro,097bba2a450c9504262c100ce18c32ecb9f2d00a591c1455a5aebf2459b2bb39,17bd03e2b441f68bfa5ebe9306578be3c75a69da0425ddba60718f5df72a3437,724e9736fc60730af331eb80ee0adf1a3a87c83e16f804c05b76d3fbeadacd1a,train,False
v1,euphonia_d734d822503531400179fae7b4d39e8d.wav,euphonia,2079.0,/Users/skinner/Downloads/takeout-E407/euphonia_d734d822503531400179fae7b4d39e8d.wav,2.229,"(1.0, 3]",18,2.0,1.0,1572294037241.0,macbook_pro,62c41b408ed8c0e5010e647a4afc2a4882089079ce31d3be30992c65f5e419b7,4ec9599fc203d176a301536c2e091a19bc852759b255bd6818810a42c5fed14a,0c8e6f47723a5a883474e140bde33692633b8c2274eb15ac84af8f021ed368e6,train,False
v1,euphonia_d738dbfd7cfe6f8f218bef01511d1c18.wav,euphonia,2007.0,/Users/skinner/Downloads/takeout-E407/euphonia_d738dbfd7cfe6f8f218bef01511d1c18.wav,2.694,"(1.0, 3]",paragraphs,10.0,1.0,1572293517052.0,macbook_pro,d40664493f0b7a6837c980793a951bc1fd5ada5ee5d40b5f14ed593af78d1bd8,ec575de14f571115647fa665194576b5cf86793f1380948eee42edfabdcb948b,27bcbe872e4922d42baee35cf8d98f7618a24d9b6fc980c17b4e08fad6b33331,train,False
v1,euphonia_d738f0538d6102b285b4ca55840d5156.wav,euphonia,2635.0,/Users/skinner/Downloads/takeout-E407/euphonia_d738f0538d6102b285b4ca55840d5156.wav,3.994,"(3.0, 10]",It must be great.,17.0,4.0,1572634914933.0,macbook_pro,b74c2260b87977982964fe211d1f8534831c24c07c0ba93dffa7bbae62298d2c,516f3eaaef1752b17c4354f77ed420b6470913c43c5dc0001181d10a1bf53191,aa0efef68e334e776d804435b9cb0d614c93f86726e20f4219fdb04dcd7e7890,train,False
v1,euphonia_d7420260fa7bc6a5eb438189cfe420b0.wav,euphonia,3163.0,/Users/skinner/Downloads/takeout-E407/euphonia_d7420260fa7bc6a5eb438189cfe420b0.wav,3.437,"(3.0, 10]",Surrey won the frame.,21.0,4.0,1573252800473.0,macbook_pro,7c8c72943457272ef94895db6fd1525ad759a9b5d9e0b077aa35d3789a86cad2,e4af6b65e3099ce682195742fc7d79a1c75b11780a3c08da2340ad392a02dcd7,b06f3f7f520603a1594b664888ad9c891a754c4ce988b68d626dd5b4fd7646a4,train,False
v1,euphonia_d761055124b2bb87c8c3a849b8573986.wav,euphonia,1873.0,/Users/skinner/Downloads/takeout-E407/euphonia_d761055124b2bb87c8c3a849b8573986.wav,13.189,"(10.0, 30]",Yeah I'm probably in the minority. In fact my husband's retired military.,73.0,12.0,1575061488009.0,macbook_pro,2a81fb9c0c5309af96f2044e35a7f28535a3333a6987da2017259e587a341133,fef67e4b58db38ea680effcfd0d95095ec1fa4223d3dfacde1a321540c0fe018,834a72b583b4aabb935e33201f3787df5bad3d449c9f6a77820ac3f30c5b377b,train,False
v1,euphonia_d76f1a83521430f90c56fef9575a143e.wav,euphonia,336.0,/Users/skinner/Downloads/takeout-E407/euphonia_d76f1a83521430f90c56fef9575a143e.wav,3.901,"(3.0, 10]",It's time for bed,17.0,4.0,1565897700922.0,macbook_pro,5005021e8712a904817ed2d62927843e7dc566b8d0ab97b336af3508b5ddd223,d07c6f780ca3d90b9e8671979aea0df179d67d28a02a6c39f914716d6f01cce2,1ce8c6ee848474b41783bab375816b083cfedc4c81c805befbb8b7f2ee3c8761,train,False
v1,euphonia_d76fe14c49cfc12ddefc52bfbba414b9.wav,euphonia,1127.0,/Users/skinner/Downloads/takeout-E407/euphonia_d76fe14c49cfc12ddefc52bfbba414b9.wav,3.715,"(3.0, 10]",Search for funny shows,22.0,4.0,1566496125534.0,macbook_pro,9a54e7feb8a3c585dd89de49a32c36be88e5c839f8a76006e409970826815253,c838f56c6ca5957ba004b13cbbfe3bfdb1b3e2c6e2b49bbb4c1e75c7400679f1,37d6cc5e10c7e0bafa4b44e98875a1a815156c8885ab1b26f9fb7b4aecc53138,train,False
v1,euphonia_d7955863fe12bdf3b380a83bf161bbe0.wav,euphonia,1337.0,/Users/skinner/Downloads/takeout-E407/euphonia_d7955863fe12bdf3b380a83bf161bbe0.wav,2.322,"(1.0, 3]",Drive carefully.,16.0,2.0,1566678102332.0,macbook_pro,d7076700258c61e4687f13450046bcc5110fd1a9e33db973bb4e270dc2bb2ef8,5b34dfc126fc0ac13625801d7fb721b3d81e8b023d2badf615097a29b72c4c85,304aef0e75d43d3bf48a0f2364dba2dc08a6dfd7569cb0f002ace984d054a9c8,train,False
v1,euphonia_d79d2b1252e69959fb7643d8a861bda4.wav,euphonia,399.0,/Users/skinner/Downloads/takeout-E407/euphonia_d79d2b1252e69959fb7643d8a861bda4.wav,1.393,"(1.0, 3]",Hi,2.0,1.0,1565898222257.0,macbook_pro,f30c368d14b39c399211741d2af7df418a69811ee45fe15b63016dff2ffd7586,3639efcd08abb273b1619e82e78c29a7df02c1051b1820e99fc395dcaa3326b8,4167d5dc41cf65085bfcb098c5683dc1632b312dbebd8ad44444fa8b6b7a9073,train,False
v1,euphonia_d7a9709beeedc77d021b8a39aea4983c.wav,euphonia,1689.0,/Users/skinner/Downloads/takeout-E407/euphonia_d7a9709beeedc77d021b8a39aea4983c.wav,11.146,"(10.0, 30]",I got home last night and there were nine left at my door.,58.0,13.0,1575058199875.0,macbook_pro,482045a607bec820a86a3b8a91afebb15e4f04acbe83e07274bc9cdc6a206288,ba15d1df7b96c50efc4187d2c9f8e330b8cb5141a3ada4a7a3c965762d5bc0e9,951ddc9b6c971b71748870902030a0a51f7e7d90783ce1d836e3cf69210c5ae8,train,False
v1,euphonia_d7b7e4694edc071abfbb1c27f13bd787.wav,euphonia,1804.0,/Users/skinner/Downloads/takeout-E407/euphonia_d7b7e4694edc071abfbb1c27f13bd787.wav,12.817,"(10.0, 30]",Yes and worrying about what other people are thinking while watching the show.,78.0,13.0,1575059807442.0,macbook_pro,19bb705b6dab28bf5332ba367f4f7ab36d7866964a7961e3391822fc503395c6,071bd02e57bdfb2f4a5eb5109c80cb37dd8f768d8bf0a1f8fdf5b15c51500d09,c7ba61388f2995c14b0b2ae1082b418a4e1065797e4bc7a8bcf6b14b715a0f63,train,False
v1,euphonia_d7cbf3903a3f06b67c7baff01c7c4096.wav,euphonia,1919.0,/Users/skinner/Downloads/takeout-E407/euphonia_d7cbf3903a3f06b67c7baff01c7c4096.wav,2.694,"(1.0, 3]",What's that?,12.0,2.0,1575061867269.0,macbook_pro,15534a0c846ec75b3fc866c843bae921e0c47f52d6ee2815fc170db623e71268,d61259269b75dec988114f18e0e20167e4d1a53856e7b96796280f617ffeeac7,a7709b8f0f21b57a00b4e3296d2ae40fde0cb42034adc5cc4471d4bec046e027,train,False
v1,euphonia_d7d4397137c23dda6b3a48708b74be1a.wav,euphonia,828.0,/Users/skinner/Downloads/takeout-E407/euphonia_d7d4397137c23dda6b3a48708b74be1a.wav,2.601,"(1.0, 3]",Should I take it?,17.0,4.0,1566274526536.0,macbook_pro,c2b095cd6e3c42be493b38b7e6d34be934ac8abea05c090dcc1d620d8f8a3c5d,5c700113c951d1ce361852023b9afc36986f8e5f6773d7b8b7bae88c8c1528f8,7fc338bf79883fddc794bce55d76f29b1c687747a9307f6e2bd932d220050ddb,train,False
v1,euphonia_d7ef45521a1a9f61a802d60a4bb90a9c.wav,euphonia,692.0,/Users/skinner/Downloads/takeout-E407/euphonia_d7ef45521a1a9f61a802d60a4bb90a9c.wav,3.622,"(3.0, 10]",Turn the light off.,19.0,4.0,1566167889853.0,macbook_pro,5b442ca5e115a88c43424258c18cf48a7a6b88e960987b9ce463970acd0e77c4,932cf2959b0e7c63198c0a349191bd9f024ea0f960012cc6e5b015a005575559,2b8829a38866a1f8f1347da9c0ec90ddce327549fdac4a1e74f81b06270c236c,train,False
v1,euphonia_d7f06ffe0833d775d80206743be6bc7c.wav,euphonia,2722.0,/Users/skinner/Downloads/takeout-E407/euphonia_d7f06ffe0833d775d80206743be6bc7c.wav,3.529,"(3.0, 10]",Or Aaron Richards?,18.0,3.0,1572901086843.0,macbook_pro,6dca9b3635f656e0589c034b308bb28ad9bad0f3d1837878e5e8bd4a4d843d92,da0507b8aed90dc460107cea9258a5d238e5a0043e929bfdc0a0400f73aaca3c,29cc330b4bc6ce514911f7f94478b414dc6248199e18e808afe67760584808e6,train,False
v1,euphonia_d7f6d835a382a3547cd412af3e1fdee9.wav,euphonia,1166.0,/Users/skinner/Downloads/takeout-E407/euphonia_d7f6d835a382a3547cd412af3e1fdee9.wav,3.437,"(3.0, 10]",turn on the kitchen lights,26.0,5.0,1566496385022.0,macbook_pro,b3c1443687cb6fcd78234a1bb2ccca415d9149a7762fbef8d5c64837cfce6052,fa09aca538224bf89b75768d9328202980b414e70ab3d577ee81847947c1885d,14111f44b9862f0e41a050f44d67da4fbf5ff5f0ec29f3032a3fe8f919900ea0,train,False
v1,euphonia_d80c36e676a81745575a38d0ae5b55fb.wav,euphonia,2105.0,/Users/skinner/Downloads/takeout-E407/euphonia_d80c36e676a81745575a38d0ae5b55fb.wav,3.158,"(3.0, 10]",Show quick settings.,20.0,3.0,1572294210632.0,macbook_pro,d000aa645e8507ebc0275a2baca5741f2799b0a69b0e3e9b3401d387f9fb9dc8,cf822495b35abcba9f88708bece922fa25604035b580c1690b4272db88c967b6,331b1cf749c0953dd408c8af53153cc1675f25bbf92f827aedaafc53d3021088,train,False
v1,euphonia_d811a302194ba726b578f6ca422b67ad.wav,euphonia,1927.0,/Users/skinner/Downloads/takeout-E407/euphonia_d811a302194ba726b578f6ca422b67ad.wav,18.855,"(10.0, 30]",It's the most annoying show ever but I am sure like the last episode I'll watch just to see who wins it.,104.0,22.0,1575061994803.0,macbook_pro,e8c75668360d907599691f85a430b6873e9485d2cc5c463d69ac3dd6b6e21ac8,bfa6edbc3a4006cc9da214f355e3be39582a10f957320121f1b7024bcc50b739,13595723eefec7fc6fb0cc24be01da985b5420cde20d3091442e4a35fcb3c78b,train,False
v1,euphonia_d81c6a5a2aecff9ff0f698f495a655cf.wav,euphonia,561.0,/Users/skinner/Downloads/takeout-E407/euphonia_d81c6a5a2aecff9ff0f698f495a655cf.wav,2.136,"(1.0, 3]",How have you been?,18.0,4.0,1566012445522.0,macbook_pro,d3ec0060cd961f680641011f297a33c593837a273d85b1de8cae855b372fdffd,3d622cf6bbc991b1a03ac170c022624b11ecb2fe4749108ad21cfcb6578a91b9,24d9613af8e53cfec6b6ce1440ad760189d8761c67b614cab7718fa8398884eb,train,False
v1,euphonia_d82bdfc5d811e11b943942bc3f3e6e9a.wav,euphonia,992.0,/Users/skinner/Downloads/takeout-E407/euphonia_d82bdfc5d811e11b943942bc3f3e6e9a.wav,4.272,"(3.0, 10]",Thank you for visiting with me.,31.0,6.0,1566451221521.0,macbook_pro,730c847f9ad3abb20f8446fab4f03d138b9c02adbdd27d005e3c5b57afa117c3,a96a311cab2428c3c08bd274067e4ebef1a828d6c91f1a0f0e0b5487aaa873e2,800066870a3c2d4a8a1b7d0eaf101000ad25d291be6cf1d6194782ba62943258,train,False
v1,euphonia_d82fbb910cc64a8db936be61a6994d4e.wav,euphonia,3106.0,/Users/skinner/Downloads/takeout-E407/euphonia_d82fbb910cc64a8db936be61a6994d4e.wav,4.644,"(3.0, 10]",Give me another silly word.,27.0,5.0,1573252088810.0,macbook_pro,9c292501e5d0c80f871ec2e48539f3917c0523643a7c2f31d58acd6cee2e64cc,663baf3609a810deb4e76498aa1188294ffc73163cfb81eb269dc1027188a44b,923a5e5aa2b46536d4f63665b9429c8d31318c74fa6c9aaaf0e136473fa6068f,train,False
v1,euphonia_d8436d1cfd58921690702d6311c20908.wav,euphonia,3579.0,/Users/skinner/Downloads/takeout-E407/euphonia_d8436d1cfd58921690702d6311c20908.wav,2.786,"(1.0, 3]",Sadder.,7.0,1.0,1564947603047.0,macbook_pro,dbe4e01291517b8943e952b28e519c6d8790b9372711dff6798c89cb72ad6aa9,44af6d5dc8e0b51b42b92b620c9b3fdccddad89a059f11d42d23b04c69ceb278,80d43b96d49153874907ec90a0fd0910e212ebd253a6c6b6fbaa4bb18299a558,train,False
v1,euphonia_d86acc7eb03e3048da71e073508e6d5f.wav,euphonia,1053.0,/Users/skinner/Downloads/takeout-E407/euphonia_d86acc7eb03e3048da71e073508e6d5f.wav,2.136,"(1.0, 3]",stop it,7.0,2.0,1566451630520.0,macbook_pro,29a30e25838887f7b6bd9b91098f82299b7be99bae058f46bb1ec86706f53680,2c69df998053153db0da55924bf90fef91217c22fff6bd9b53bb670038c5a43a,6018ae10cb4322b771b0c3bbdad9bdb15f2e02da1379699ec4946ae1ea6c87c8,train,False
v1,euphonia_d87d937fa0dfa49ad9931ec63c1a3c9b.wav,euphonia,3204.0,/Users/skinner/Downloads/takeout-E407/euphonia_d87d937fa0dfa49ad9931ec63c1a3c9b.wav,8.916,"(3.0, 10]",Anybody nearby can interact with your Google Home.,50.0,8.0,1573501218552.0,macbook_pro,264d8c1e02805ce77d772901d688858ecd9407eea7916b8d9797c47d709fc57c,f1876f06b5bd88bc842bec2cc48ab5b63688c80dc0e6456e90e421ec6b5799ed,2c0f6ae3ff34884f546b0c1c79ab2ea5c38ff62375be788f6ccaa87c27798754,train,False
v1,euphonia_d897e3665d3a35a004817fabc14170aa.wav,euphonia,3222.0,/Users/skinner/Downloads/takeout-E407/euphonia_d897e3665d3a35a004817fabc14170aa.wav,5.944,"(3.0, 10]",Now what have I left out?,25.0,6.0,1573501442694.0,macbook_pro,925650418408c30ec699edb45a09fef39e81567994836e70e538340e0bb0dcfd,ee3e8c9b210348905b397c21993dca1714940bfa8988bc5c736b97f725a423bf,4b9f53e2ccf3bbbcb1962e696f4c6d094af7773c5bf52c3033d2a5ce027a8a21,train,False
v1,euphonia_d8c31b820360791a1397c5770aab5fe3.wav,euphonia,2202.0,/Users/skinner/Downloads/takeout-E407/euphonia_d8c31b820360791a1397c5770aab5fe3.wav,2.879,"(1.0, 3]",stop listening,14.0,2.0,1572377602501.0,macbook_pro,877c74868373b4485116c596844f0767a9ac44d6863033b6076b2290e608529d,13c3be281dd67ecc44c330420ef298aa26857ad27aeeb44458ca4f22f0c5566f,0f9667b12b0082edefa527fde81c3bea56b4951b4d7e3d71f57648ecbd76df2a,train,False
